-6.2515361, 53.3445767
-6.2517095, 53.3447261
-6.2498322, 53.3436541
-6.2500266, 53.3437193
-6.2502084, 53.3437836
-6.2503716, 53.3438408
-6.250592, 53.3439424
-6.2507848, 53.3440415
-6.2511041, 53.3442333
-6.2512153, 53.3443115
-6.2512761, 53.3443578
-6.2513662, 53.3444278
-6.2494068, 53.3435422
-6.2496825, 53.3436166
-6.2498322, 53.3436541
-6.2484997, 53.3433279
-6.2493615, 53.343531
-6.2494068, 53.3435422
-6.248466333481432, 53.34332083863954
-6.2484997, 53.3433279
-6.2482899, 53.3432835
-6.248466333481432, 53.34332083863954
-6.2466672, 53.3429072
-6.247179, 53.3430283
-6.2482899, 53.3432835
-6.2464493, 53.3428577
-6.2466672, 53.3429072
-6.2461952, 53.3427975
-6.2464493, 53.3428577
-6.2460118, 53.3427483
-6.2461952, 53.3427975
-6.2449944, 53.3424635
-6.2455269, 53.3426181
-6.2460118, 53.3427483
-6.2446957, 53.3423695
-6.2449944, 53.3424635
-6.2444731, 53.3422951
-6.2446957, 53.3423695
-6.2441075, 53.3421353
-6.2444731, 53.3422951
-6.2439797, 53.3420944
-6.2441075, 53.3421353
-6.2416197, 53.3412367
-6.2439797, 53.3420944
-6.24054, 53.3408149
-6.2410266, 53.3410151
-6.2413926, 53.3411568
-6.2416197, 53.3412367
-6.2394364, 53.3402794
-6.2398384, 53.3404674
-6.2399564, 53.3405283
-6.2400959, 53.3406036
-6.2402461, 53.3406772
-6.2403998, 53.3407508
-6.24054, 53.3408149
-6.2392704, 53.3402045
-6.2394364, 53.3402794
-6.2391269, 53.3401341
-6.2392704, 53.3402045
-6.2389977, 53.3400751
-6.2391269, 53.3401341
-6.2367725, 53.3391134
-6.2372173, 53.3392782
-6.2375869, 53.3394257
-6.2380484, 53.3396381
-6.2389977, 53.3400751
-6.2366221, 53.3390521
-6.2367725, 53.3391134
-6.2344682, 53.3379183
-6.2349339, 53.3381878
-6.2354913, 53.338491
-6.2359975, 53.3387541
-6.2366221, 53.3390521
-6.2339465, 53.3376
-6.2344682, 53.3379183
-6.2338327, 53.3375298
-6.2339465, 53.3376
-6.2338327, 53.3375298
-6.2334137, 53.337277
-6.233218, 53.337147
-6.2334137, 53.337277
-6.2308373, 53.3353839
-6.2315463, 53.335915
-6.233218, 53.337147
-6.230443, 53.3350876
-6.2308373, 53.3353839
-6.2293366, 53.3342337
-6.230443, 53.3350876
-6.2290312, 53.3339935
-6.2291243, 53.3340611
-6.2293366, 53.3342337
-6.228719588274857, 53.333759325825504
-6.2290312, 53.3339935
-6.2287109, 53.3337709
-6.228719588274857, 53.333759325825504
-6.2287109, 53.3337709
-6.228698240196368, 53.33378737691948
-6.229295, 53.3342529
-6.2290631, 53.3340649
-6.2289043, 53.3339457
-6.228698240196368, 53.33378737691948
-6.2279714, 53.3332302
-6.227921, 53.3331929
-6.227921, 53.3331929
-6.2279047, 53.3331803
-6.2279047, 53.3331803
-6.2278178, 53.3331138
-6.2278178, 53.3331138
-6.2277935, 53.3330951
-6.2277935, 53.3330951
-6.2277027, 53.3330304
-6.2270187, 53.3325082
-6.2257822, 53.3315552
-6.2244747, 53.3305712
-6.2238349, 53.3300799
-6.2232824, 53.3296458
-6.2227889, 53.3292774
-6.2219735, 53.3286591
-6.2216865, 53.3284332
-6.2211205, 53.3280039
-6.2209781, 53.3278978
-6.221039124023552, 53.32794326804002
-6.2210505, 53.327928
-6.221039124023552, 53.32794326804002
-6.2210505, 53.327928
-6.221061914043789, 53.327912999688664
-6.2208653, 53.3277647
-6.2210217, 53.3278824
-6.221061914043789, 53.327912999688664
-6.211562692269976, 53.32077183109525
-6.2117087, 53.3208748
-6.2117757, 53.3209197
-6.2139654, 53.3225016
-6.2152193, 53.323453
-6.2166536, 53.3245376
-6.2180976, 53.3256171
-6.2208653, 53.3277647
-6.2049334, 53.3163431
-6.204979, 53.3163741
-6.2050473, 53.3164196
-6.2066768, 53.3174989
-6.2087877, 53.3188785
-6.2097936, 53.3195578
-6.2107028, 53.3201731
-6.2115806, 53.3207843
-6.211562692269976, 53.32077183109525
-6.1952074133172035, 53.3099664464999
-6.1968854, 53.3110171
-6.1980924, 53.3118136
-6.1994603, 53.3127222
-6.2002757, 53.3132494
-6.2022405, 53.314557
-6.2025623, 53.3147781
-6.2028359, 53.3149448
-6.2033268, 53.3152797
-6.2047242, 53.316201
-6.2049334, 53.3163431
-6.1951961, 53.3099853
-6.1952074133172035, 53.3099664464999
-6.1951961, 53.3099853
-6.195186403147631, 53.310001030728166
-6.2042065, 53.315911
-6.2036996, 53.3155713
-6.2032382, 53.3152685
-6.2026803, 53.3149031
-6.2021519, 53.3145506
-6.2012373, 53.3139481
-6.2007599, 53.3136276
-6.1999928, 53.3131228
-6.1992565, 53.3126437
-6.1985859, 53.3122014
-6.197446, 53.3114418
-6.1963463, 53.3107158
-6.1951883, 53.3100022
-6.195186403147631, 53.310001030728166
-6.1713052, 53.3007676
-6.1708868, 53.3006683
-6.1708868, 53.3006683
-6.1695805, 53.3003589
-6.1683414, 53.3000527
-6.1668474, 53.2996472
-6.166201, 53.2994564
-6.1655787, 53.2992801
-6.1652116, 53.2991718
-6.165203562853953, 53.29916917881826
-6.165203562853953, 53.29916917881826
-6.164369, 53.298897
-6.1636555, 53.2986565
-6.1629957, 53.2984353
-6.1624888, 53.2982574
-6.1619872, 53.298065
-6.1613006, 53.2978053
-6.1604583, 53.2974927
-6.1602035, 53.2973917
-6.1595786, 53.2971545
-6.1590877, 53.2969685
-6.1584655, 53.2967313
-6.1573792, 53.2963369
-6.1566684, 53.2961045
-6.1561588, 53.2959698
-6.1556357, 53.2958416
-6.1549491, 53.2956957
-6.1537877, 53.2955145
-6.1531654, 53.2954552
-6.1528731, 53.2954296
-6.1525619, 53.2954087
-6.152423046753607, 53.29540405816856
-6.152423046753607, 53.29540405816856
-6.1519397, 53.2953879
-6.151548, 53.2953879
-6.1512369, 53.2953911
-6.1509419, 53.2954007
-6.1506254, 53.2954151
-6.1504349, 53.295428
-6.1498556, 53.2954664
-6.148839, 53.295561
-6.148839, 53.295561
-6.1472538, 53.2957406
-6.1464921, 53.2958271
-6.1432547, 53.296191
-6.1426109, 53.296252
-6.1421367, 53.2962862
-6.1421367, 53.2962862
-6.1417831, 53.296304
-6.1412749, 53.2963173
-6.1409305, 53.2963201
-6.1407626, 53.2963173
-6.1402958, 53.2963094
-6.1397862, 53.2962853
-6.1393586, 53.2962417
-6.1389637, 53.2961936
-6.1385942, 53.2961402
-6.1383186, 53.2960965
-6.1383186, 53.2960965
-6.1347606640495185, 53.294960564479794
-6.1347451, 53.2949953
-6.1347606640495185, 53.294960564479794
-6.1347451, 53.2949953
-6.134775217301055, 53.29492861054074
-6.134668, 53.2948777
-6.1347112, 53.2948997
-6.134775217301055, 53.29492861054074
-6.134668, 53.2948777
-6.1344649, 53.2947868
-6.1344649, 53.2947868
-6.1340202, 53.2945865
-6.1340202, 53.2945865
-6.1329292, 53.2940652
-6.1317969, 53.2935139
-6.1313826, 53.2932832
-6.1311755, 53.2931683
-6.1311429, 53.2931477
-6.1310221, 53.2930713
-6.1308693, 53.2929748
-6.1308693, 53.2929748
-6.1301154, 53.2924158
-6.1295363, 53.2920057
-6.1291568, 53.2917266
-6.1288195, 53.2914379
-6.1288195, 53.2914379
-6.1283413, 53.291005
-6.1279041, 53.2906059
-6.1276894, 53.2904176
-6.1269857, 53.2884095
-6.1269433, 53.2885463
-6.1269016, 53.2887452
-6.1268925, 53.2889752
-6.1269058, 53.289133
-6.1269243, 53.2892541
-6.1269611, 53.2893972
-6.1270096, 53.2895344
-6.1270582, 53.2896324
-6.1271452, 53.2897905
-6.127244, 53.2899387
-6.1273261, 53.2900409
-6.1273925, 53.2901136
-6.1276894, 53.2904176
-6.1270668, 53.2882211
